symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-L/100km,highway-mpg,price,price-binned,horsepower-binned,diesel,gas
1,119.0,plymouth,turbo,two,hatchback,fwd,front,93.7,0.7558865929841423,2.6625000000000014,-1.2119616831541355,2128,ohc,four,98,spdi,3.03,3.39,7.6,102.0,5500.0,9.791666666666666,30,7957.0,Low,Low,0,1
1,154.0,plymouth,std,four,hatchback,fwd,front,93.7,0.7558865929841423,2.6625000000000014,-1.293666965164525,1967,ohc,four,90,2bbl,2.97,3.23,9.4,68.0,5500.0,7.580645161290323,38,6229.0,Low,Low,0,1
1,154.0,plymouth,std,four,sedan,fwd,front,93.7,0.8039404132628545,2.6625000000000014,-1.2119616831541355,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68.0,5500.0,7.580645161290323,38,6692.0,Low,Low,0,1
1,154.0,plymouth,std,four,sedan,fwd,front,93.7,0.8039404132628545,2.6625000000000014,-1.2119616831541355,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68.0,5500.0,7.580645161290323,38,7609.0,Low,Low,0,1
-1,74.0,plymouth,std,four,wagon,fwd,front,103.3,0.8390197020663143,3.4624999999999986,2.464776007313464,2535,ohc,four,122,2bbl,3.35,3.46,8.5,88.0,5000.0,9.791666666666666,30,8921.0,Low,Low,0,1
3,122.0,plymouth,turbo,two,hatchback,rwd,front,95.9,0.8322921672272945,5.162499999999994,-1.4570775291853064,2818,ohc,four,156,spdi,3.59,3.86,7.0,145.0,5000.0,12.368421052631579,24,12764.0,Low,Medium,0,1
3,186.0,porsche,std,two,hatchback,rwd,front,94.5,0.8116290245074483,7.162499999999994,-1.4570775291853064,2778,ohc,four,151,mpfi,3.94,3.11,9.5,143.0,5500.0,12.368421052631579,27,22018.0,Medium,Medium,0,1
3,122.0,porsche,std,two,hardtop,rwd,rear,89.5,0.8116290245074483,3.862499999999997,-0.8851405551125693,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,13.823529411764707,25,32528.0,High,High,0,1
3,122.0,porsche,std,two,hardtop,rwd,rear,89.5,0.8116290245074483,3.862499999999997,-0.8851405551125693,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,13.823529411764707,25,34028.0,High,High,0,1
3,122.0,porsche,std,two,convertible,rwd,rear,89.5,0.8116290245074483,3.862499999999997,-0.8851405551125693,2800,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,13.823529411764707,25,37028.0,High,High,0,1
0,122.0,renault,std,four,wagon,fwd,front,96.1,0.8721768380586257,5.362499999999997,0.5855545210744711,2579,ohc,four,132,mpfi,3.46,3.9,8.7,103.39698492462311,5117.587939698493,10.217391304347826,31,9295.0,Low,Low,0,1
2,122.0,renault,std,two,hatchback,fwd,front,96.1,0.849591542527631,5.4624999999999915,-1.334519606169721,2460,ohc,four,132,mpfi,3.46,3.9,8.7,103.39698492462311,5117.587939698493,10.217391304347826,31,9895.0,Low,Low,0,1
3,150.0,saab,std,two,hatchback,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2658,ohc,four,121,mpfi,3.54,3.07,9.31,110.0,5250.0,11.19047619047619,28,11850.0,Low,Low,0,1
2,104.0,saab,std,four,sedan,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2695,ohc,four,121,mpfi,3.54,3.07,9.3,110.0,5250.0,11.19047619047619,28,12170.0,Low,Low,0,1
3,150.0,saab,std,two,hatchback,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2707,ohc,four,121,mpfi,2.54,2.07,9.3,110.0,5250.0,11.19047619047619,28,15040.0,Low,Low,0,1
2,104.0,saab,std,four,sedan,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2758,ohc,four,121,mpfi,3.54,3.07,9.3,110.0,5250.0,11.19047619047619,28,15510.0,Low,Low,0,1
3,150.0,saab,turbo,two,hatchback,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2808,dohc,four,121,mpfi,3.54,3.07,9.0,160.0,5500.0,12.368421052631579,26,18150.0,Low,Medium,0,1
2,104.0,saab,turbo,four,sedan,fwd,front,99.1,0.8966842864007688,5.362499999999997,0.9532282901212306,2847,dohc,four,121,mpfi,3.54,3.07,9.0,160.0,5500.0,12.368421052631579,26,18620.0,Medium,Medium,0,1
2,83.0,subaru,std,two,hatchback,fwd,front,93.7,0.7539644401729938,2.262500000000003,-0.027235094003462152,2050,ohcf,four,97,2bbl,3.62,2.36,9.0,69.0,4900.0,7.580645161290323,36,5118.0,Low,Low,0,1
2,83.0,subaru,std,two,hatchback,fwd,front,93.7,0.758769822200865,2.4625000000000057,-0.027235094003462152,2120,ohcf,four,108,2bbl,3.62,2.64,8.7,73.0,4400.0,9.038461538461538,31,7053.0,Low,Low,0,1
2,83.0,subaru,std,two,hatchback,4wd,front,93.3,0.7558865929841423,2.6625000000000014,0.7898177261004489,2240,ohcf,four,108,2bbl,3.62,2.64,8.7,73.0,4400.0,9.038461538461538,31,7603.0,Low,Low,0,1
0,102.0,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,4.262500000000003,-0.51746678606581,2145,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4800.0,7.34375,37,7126.0,Low,Low,0,1
0,102.0,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,4.262500000000003,-0.51746678606581,2190,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4400.0,8.392857142857142,33,7775.0,Low,Low,0,1
0,102.0,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,4.262500000000003,-0.51746678606581,2340,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,9.038461538461538,32,9960.0,Low,Low,0,1
0,102.0,subaru,std,four,sedan,4wd,front,97.0,0.8265257087938491,4.262500000000003,0.21788075202770885,2385,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,9.791666666666666,25,9233.0,Low,Low,0,1
0,102.0,subaru,turbo,four,sedan,4wd,front,97.0,0.8265257087938491,4.262500000000003,0.21788075202770885,2510,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,9.791666666666666,29,11259.0,Low,Low,0,1
0,89.0,subaru,std,four,wagon,fwd,front,97.0,0.8337337818356559,4.262500000000003,-0.3132035810398322,2290,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,8.392857142857142,32,7463.0,Low,Low,0,1
0,89.0,subaru,std,four,wagon,fwd,front,97.0,0.8337337818356559,4.262500000000003,-0.3132035810398322,2455,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,9.4,31,10198.0,Low,Low,0,1
0,85.0,subaru,std,four,wagon,4wd,front,96.9,0.8342143200384431,4.262500000000003,0.4629965980588827,2420,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,10.217391304347826,29,8013.0,Low,Low,0,1
0,85.0,subaru,turbo,four,wagon,4wd,front,96.9,0.8342143200384431,4.262500000000003,0.4629965980588827,2650,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,10.217391304347826,23,11694.0,Low,Low,0,1
1,87.0,toyota,std,two,hatchback,fwd,front,95.7,0.762614127823162,2.4625000000000057,0.2995860340381011,1985,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,6.714285714285714,39,5348.0,Low,Low,0,1
1,87.0,toyota,std,two,hatchback,fwd,front,95.7,0.762614127823162,2.4625000000000057,0.2995860340381011,2040,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,7.580645161290323,38,6338.0,Low,Low,0,1
1,74.0,toyota,std,four,hatchback,fwd,front,95.7,0.762614127823162,2.4625000000000057,0.2995860340381011,2015,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,7.580645161290323,38,6488.0,Low,Low,0,1
0,77.0,toyota,std,four,wagon,fwd,front,95.7,0.8154733301297453,2.4625000000000057,2.178807520277097,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,7.580645161290323,37,6918.0,Low,Low,0,1
0,81.0,toyota,std,four,wagon,4wd,front,95.7,0.8154733301297453,2.4625000000000057,2.178807520277097,2290,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,8.703703703703704,32,7898.0,Low,Low,0,1
0,91.0,toyota,std,four,wagon,4wd,front,95.7,0.8154733301297453,2.4625000000000057,2.178807520277097,3110,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,8.703703703703704,32,8778.0,Low,Low,0,1
0,91.0,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.3132035810398322,2081,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,7.833333333333333,37,6938.0,Low,Low,0,1
0,91.0,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.39490886305022443,2109,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,7.833333333333333,37,7198.0,Low,Low,0,1
0,91.0,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.3132035810398322,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,6.911764705882353,36,7898.0,Low,Low,1,0
0,91.0,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.39490886305022443,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,6.184210526315789,47,7788.0,Low,Low,1,0
0,91.0,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.3132035810398322,2094,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,6.184210526315789,47,7738.0,Low,Low,0,1
0,91.0,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.39490886305022443,2122,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,8.392857142857142,34,8358.0,Low,Low,0,1
0,91.0,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,3.26250000000001,-0.39490886305022443,2140,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,8.392857142857142,34,9258.0,Low,Low,0,1
1,168.0,toyota,std,two,sedan,rwd,front,94.5,0.810667948101874,2.8625000000000043,-0.47661414506061384,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,8.10344827586207,34,8058.0,Low,Low,0,1
1,168.0,toyota,std,two,hatchback,rwd,front,94.5,0.810667948101874,2.8625000000000043,-0.47661414506061384,2204,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,8.10344827586207,34,8238.0,Low,Low,0,1
1,168.0,toyota,std,two,sedan,rwd,front,94.5,0.810667948101874,2.8625000000000043,-0.47661414506061384,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,9.038461538461538,29,9298.0,Low,Low,0,1
1,168.0,toyota,std,two,hatchback,rwd,front,94.5,0.810667948101874,2.8625000000000043,-0.47661414506061384,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,9.038461538461538,29,9538.0,Low,Low,0,1
2,134.0,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.7217299910917877,2540,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,8449.0,Low,Low,0,1
2,134.0,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.7217299910917877,2536,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,9639.0,Low,Low,0,1
2,134.0,toyota,std,two,hatchback,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.7217299910917877,2551,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,9989.0,Low,Low,0,1
2,134.0,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.7217299910917877,2679,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,11199.0,Low,Low,0,1
2,134.0,toyota,std,two,hatchback,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.7217299910917877,2714,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,11549.0,Low,Low,0,1
2,134.0,toyota,std,two,convertible,rwd,front,98.4,0.8467083133109082,4.4624999999999915,-0.3132035810398322,2975,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,9.791666666666666,30,17669.0,Low,Low,0,1
-1,65.0,toyota,std,four,sedan,fwd,front,102.4,0.8438250840941854,5.362499999999997,0.4629965980588827,2326,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,8.10344827586207,34,8948.0,Low,Low,0,1
-1,65.0,toyota,turbo,four,sedan,fwd,front,102.4,0.8438250840941854,5.362499999999997,0.4629965980588827,2480,ohc,four,110,idi,3.27,3.35,22.5,73.0,4500.0,7.833333333333333,33,10698.0,Low,Low,1,0
-1,65.0,toyota,std,four,hatchback,fwd,front,102.4,0.8438250840941854,5.362499999999997,0.05447018800692721,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,8.703703703703704,32,9988.0,Low,Low,0,1
-1,65.0,toyota,std,four,sedan,fwd,front,102.4,0.8438250840941854,5.362499999999997,0.4629965980588827,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,8.703703703703704,32,10898.0,Low,Low,0,1
-1,65.0,toyota,std,four,hatchback,fwd,front,102.4,0.8438250840941854,5.362499999999997,0.05447018800692721,2458,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,8.703703703703704,32,11248.0,Low,Low,0,1
3,197.0,toyota,std,two,hatchback,rwd,front,102.9,0.8817876021143681,6.5625,-0.7217299910917877,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,11.75,24,16558.0,Low,Medium,0,1
3,197.0,toyota,std,two,hatchback,rwd,front,102.9,0.8817876021143681,6.5625,-0.7217299910917877,3016,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,12.368421052631579,24,15998.0,Low,Medium,0,1
-1,90.0,toyota,std,four,sedan,rwd,front,104.5,0.9024507448342144,5.362499999999997,0.13617547001731947,3131,dohc,six,171,mpfi,3.27,3.35,9.2,156.0,5200.0,11.75,24,15690.0,Low,Medium,0,1
-1,122.0,toyota,std,four,wagon,rwd,front,104.5,0.9024507448342144,5.362499999999997,0.13617547001731947,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156.0,5200.0,12.368421052631579,24,15750.0,Low,Medium,0,1
2,122.0,volkswagen,std,two,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2261,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,6.351351351351352,46,7775.0,Low,Low,1,0
2,122.0,volkswagen,std,two,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2209,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,8.703703703703704,34,7975.0,Low,Low,0,1
2,94.0,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2264,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,6.351351351351352,46,7995.0,Low,Low,1,0
2,94.0,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2212,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,8.703703703703704,34,8195.0,Low,Low,0,1
2,94.0,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2275,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,8.703703703703704,34,8495.0,Low,Low,0,1
2,94.0,volkswagen,turbo,four,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2319,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,6.351351351351352,42,9495.0,Low,Low,1,0
2,94.0,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,4.362499999999997,0.7898177261004489,2300,ohc,four,109,mpfi,3.19,3.4,10.0,100.0,5500.0,9.038461538461538,32,9995.0,Low,Low,0,1
3,122.0,volkswagen,std,two,convertible,fwd,front,94.5,0.7654973570398848,3.062500000000007,0.7489650850952527,2254,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,9.791666666666666,29,11595.0,Low,Low,0,1
3,256.0,volkswagen,std,two,hatchback,fwd,front,94.5,0.7962518020182604,2.8625000000000043,-0.9668458371229616,2221,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,9.791666666666666,29,9980.0,Low,Low,0,1
0,122.0,volkswagen,std,four,sedan,fwd,front,100.4,0.865929841422393,5.762500000000003,0.544701880069275,2661,ohc,five,136,mpfi,3.19,3.4,8.5,110.0,5500.0,12.368421052631579,24,13295.0,Low,Low,0,1
0,122.0,volkswagen,turbo,four,sedan,fwd,front,100.4,0.865929841422393,5.762500000000003,0.544701880069275,2579,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,7.121212121212121,38,13845.0,Low,Low,1,0
0,122.0,volkswagen,std,four,wagon,fwd,front,100.4,0.8798654493032196,5.762500000000003,0.544701880069275,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88.0,5500.0,9.4,31,12290.0,Low,Low,0,1
-2,103.0,volvo,std,four,sedan,rwd,front,104.3,0.9072561268620856,6.0625,0.9940809311264267,2912,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,10.217391304347826,28,12940.0,Low,Low,0,1
-1,74.0,volvo,std,four,wagon,rwd,front,104.3,0.9072561268620856,6.0625,1.5251652641939677,3034,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,10.217391304347826,28,13415.0,Low,Low,0,1
-2,103.0,volvo,std,four,sedan,rwd,front,104.3,0.9072561268620856,6.0625,0.9940809311264267,2935,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,9.791666666666666,28,15985.0,Low,Low,0,1
-1,74.0,volvo,std,four,wagon,rwd,front,104.3,0.9072561268620856,6.0625,1.5251652641939677,3042,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,9.791666666666666,28,16515.0,Low,Low,0,1
-2,103.0,volvo,turbo,four,sedan,rwd,front,104.3,0.9072561268620856,6.0625,0.9940809311264267,3045,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,13.823529411764707,22,18420.0,Low,Medium,0,1
-1,74.0,volvo,turbo,four,wagon,rwd,front,104.3,0.9072561268620856,6.0625,1.5251652641939677,3157,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,13.823529411764707,22,18950.0,Medium,Medium,0,1
-1,95.0,volvo,std,four,sedan,rwd,front,109.1,0.9072561268620856,7.762500000000003,0.7081124440900566,2952,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,10.217391304347826,28,16845.0,Low,Low,0,1
-1,95.0,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,7.662499999999994,0.7081124440900566,3049,ohc,four,141,mpfi,3.78,3.15,8.7,160.0,5300.0,12.368421052631579,25,19045.0,Medium,Medium,0,1
-1,95.0,volvo,std,four,sedan,rwd,front,109.1,0.9072561268620856,7.762500000000003,0.7081124440900566,3012,ohcv,six,173,mpfi,3.58,2.87,8.8,134.0,5500.0,13.055555555555555,23,21485.0,Medium,Medium,0,1
-1,95.0,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,7.762500000000003,0.7081124440900566,3217,ohc,six,145,idi,3.01,3.4,23.0,106.0,4800.0,9.038461538461538,27,22470.0,Medium,Low,1,0
-1,95.0,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,7.762500000000003,0.7081124440900566,3062,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,12.368421052631579,25,22625.0,Medium,Low,0,1
